"","FC","log2(FC)","raw.pval","-log10(p)"
"267/381.1739mz/7.88min",0.28553,-1.8083,1.6386e-08,7.7855
"266/379.1794mz/7.88min",0.27511,-1.8619,3.3831e-08,7.4707
"270/383.1777mz/7.88min",0.274,-1.8677,6.6664e-08,7.1761
"503/384.9352mz/10.23min",0.16833,-2.5707,7.2601e-08,7.1391
"389/114.9341mz/8.79min",4.1607,2.0568,1.4099e-07,6.8508
"236/356.1605mz/7.77min",0.19941,-2.3262,1.5449e-07,6.8111
"222/355.1582mz/7.77min",0.22567,-2.1477,2.1079e-07,6.6761
"221/353.1638mz/7.77min",0.20712,-2.2715,2.3452e-07,6.6298
"246/382.1762mz/7.87min",0.26229,-1.9308,2.3715e-07,6.625
"285/397.1685mz/7.94min",0.35745,-1.4842,3.15e-07,6.5017
"303/381.195mz/8.22min",0.28764,-1.7977,3.4448e-07,6.4628
"247/116.9285mz/7.87min",0.26023,-1.9421,6.1588e-07,6.2105
"248/117.9286mz/7.87min",0.26136,-1.9359,6.5515e-07,6.1837
"280/449.1611mz/7.88min",0.1056,-3.2434,1.0823e-06,5.9656
"301/385.1935mz/8.21min",0.27013,-1.8883,1.1452e-06,5.9411
"322/468.1668mz/8.22min",0.12346,-3.0179,1.1896e-06,5.9246
"410/427.2337mz/8.88min",0.078456,-3.672,1.5161e-06,5.8193
"302/383.1895mz/8.21min",0.30485,-1.7138,1.7397e-06,5.7595
"354/243.8992mz/8.54min",0.34735,-1.5255,1.9044e-06,5.7202
"209/325.1842mz/7.43min",0.051126,-4.2898,2.0219e-06,5.6942
"229/357.1626mz/7.77min",0.20339,-2.2976,2.3028e-06,5.6377
"146/571.2887mz/6.44min",4.5769,2.1944,2.3718e-06,5.6249
"238/371.1529mz/7.82min",0.41953,-1.2532,2.4276e-06,5.6148
"291/686.4769mz/8.05min",4.6547,2.2187,2.582e-06,5.588
"252/114.9341mz/7.87min",0.26243,-1.93,2.6154e-06,5.5825
"174/716.5239mz/7.17min",4.7048,2.2341,3.1098e-06,5.5073
"459/427.2337mz/9.08min",0.17805,-2.4897,3.1288e-06,5.5046
"201/351.1481mz/7.37min",0.22499,-2.1521,3.5814e-06,5.4459
"251/118.9267mz/7.87min",0.26035,-1.9415,4.0854e-06,5.3888
"195/353.1426mz/7.37min",0.23488,-2.09,5.0983e-06,5.2926
"212/599.3208mz/7.57min",235.74,7.881,6.1002e-06,5.2147
"208/369.1372mz/7.43min",0.33201,-1.5907,6.3034e-06,5.2004
"292/786.4023mz/8.05min",4.7757,2.2557,7.2162e-06,5.1417
"310/117.9286mz/8.22min",0.32019,-1.643,8.3423e-06,5.0787
"129/450.2626mz/5.77min",21.818,4.4475,8.516e-06,5.0698
"299/399.1842mz/8.21min",0.34878,-1.5196,1.2533e-05,4.9019
"136/452.2783mz/6.16min",17.805,4.1542,1.4669e-05,4.8336
"171/325.1842mz/7.12min",8.9686,3.1649,1.6526e-05,4.7818
"175/325.1842mz/7.28min",0.45395,-1.1394,1.8613e-05,4.7302
"210/776.5452mz/7.48min",4.9633,2.3113,1.8769e-05,4.7266
"257/118.9241mz/7.87min",0.19172,-2.383,1.9081e-05,4.7194
"148/311.1686mz/6.54min",5.6655,2.5022,2.0856e-05,4.6808
"512/599.3204mz/10.31min",0.16086,-2.6362,2.3484e-05,4.6292
"501/180.9729mz/10.18min",0.45668,-1.1307,3.2002e-05,4.4948
"158/311.1686mz/6.72min",0.17346,-2.5273,3.4886e-05,4.4573
"418/124.9967mz/8.95min",0.4269,-1.228,3.9119e-05,4.4076
"284/466.1512mz/7.9min",0.045761,-4.4497,5.2663e-05,4.2785
"197/248.9604mz/7.37min",0.40151,-1.3165,7.0433e-05,4.1522
"440/132.8678mz/8.97min",0.29879,-1.7428,7.4321e-05,4.1289
"532/189.858mz/10.49min",2.9368,1.5542,7.6847e-05,4.1144
"193/316.9477mz/7.37min",0.31732,-1.656,8.7842e-05,4.0563
"319/134.8946mz/8.23min",2.0185,1.0133,9.3631e-05,4.0286
"505/316.9477mz/10.2min",0.27813,-1.8462,9.5106e-05,4.0218
"237/440.1355mz/7.78min",0.049147,-4.3468,0.00012789,3.8932
"130/538.3149mz/5.81min",4.9591,2.3101,0.00013655,3.8647
"343/195.8108mz/8.46min",2.5246,1.336,0.00014322,3.844
"265/281.2485mz/7.88min",0.33381,-1.5829,0.00016456,3.7837
"344/197.8079mz/8.46min",2.4594,1.2983,0.00016557,3.781
"525/162.8391mz/10.44min",2.2695,1.1824,0.00017572,3.7552
"524/160.8421mz/10.44min",2.2778,1.1877,0.0001784,3.7486
"307/118.9268mz/8.22min",0.34633,-1.5298,0.00018003,3.7447
"526/164.836mz/10.44min",2.3578,1.2374,0.00022258,3.6525
"254/327.254mz/7.87min",0.42002,-1.2515,0.00026533,3.5762
"153/311.1686mz/6.64min",0.43665,-1.1954,0.0002922,3.5343
"454/199.9292mz/9.05min",6.49,2.6982,0.00042532,3.3713
"198/253.2173mz/7.37min",0.21875,-2.1927,0.00054229,3.2658
"263/194.9058mz/7.87min",0.020959,-5.5763,0.00054462,3.2639
"286/802.5612mz/7.98min",1413.5,10.465,0.00060854,3.2157
"369/124.9967mz/8.7min",2.7472,1.4579,0.0010387,2.9835
"258/248.9604mz/7.87min",0.18706,-2.4184,0.0011032,2.9573
"514/716.5242mz/10.33min",3.7846,1.9201,0.0011448,2.9413
"408/311.1685mz/8.83min",0.3914,-1.3533,0.0011575,2.9365
"360/132.8678mz/8.61min",3.3833,1.7584,0.0011799,2.9282
"368/101.9808mz/8.7min",2.1471,1.1024,0.0014744,2.8314
"300/339.1997mz/8.19min",0.061001,-4.035,0.0015749,2.8028
"314/129.9757mz/8.22min",0.28476,-1.8122,0.0021012,2.6775
"533/187.861mz/10.49min",2.7112,1.4389,0.0026864,2.5708
"123/426.9677mz/4.98min",0.48247,-1.0515,0.0028348,2.5475
"304/114.9341mz/8.22min",0.40804,-1.2932,0.0029703,2.5272
"434/134.865mz/8.96min",0.37084,-1.4311,0.0032818,2.4839
"508/807.5036mz/10.26min",6.7931,2.7641,0.0042783,2.3687
"427/135.9709mz/8.96min",0.39661,-1.3342,0.0059819,2.2232
"392/199.9292mz/8.8min",2.8304,1.501,0.0074014,2.1307
"479/124.0015mz/9.61min",2.712,1.4394,0.0096876,2.0138
"342/199.8049mz/8.45min",4.617,2.207,0.010367,1.9843
"361/134.8651mz/8.59min",2.5828,1.3689,0.011098,1.9548
"214/802.561mz/7.72min",10.821,3.4357,0.012386,1.9071
"115/165.0557mz/3.09min",2.2618,1.1775,0.022599,1.6459
"355/245.8947mz/8.54min",0.4682,-1.0948,0.02613,1.5829
"471/101.9809mz/9.61min",2.2327,1.1588,0.032097,1.4935
"385/118.9267mz/8.78min",2.6041,1.3808,0.037247,1.4289
"474/248.9604mz/9.61min",2.1705,1.118,0.048386,1.3153
